,train,val,test
134,BRACS_3312,,
135,BRACS_3324,,
136,BRACS_3334,,
137,BRACS_3335,,
138,BRACS_3336,,
139,BRACS_3337,,
140,BRACS_1003658,,
141,BRACS_1003659,,
142,BRACS_1003669,,
143,BRACS_1003671,,
144,BRACS_1003672,,
145,BRACS_1003686,,
146,BRACS_1003700,,
147,BRACS_1003710,,
148,BRACS_1003724,,
149,BRACS_1003725,,
150,BRACS_265,,
151,BRACS_1244,,
152,BRACS_1270,,
153,BRACS_1295,,
154,BRACS_1326,,
155,BRACS_1334,,
156,BRACS_1335,,
157,BRACS_1337,,
158,BRACS_1409,,
159,BRACS_1498,,
160,BRACS_1581,,
161,BRACS_1591,,
162,BRACS_1595,,
163,BRACS_1596,,
164,BRACS_1604,,
165,BRACS_1606,,
166,BRACS_1617,,
167,BRACS_1618,,
168,BRACS_1621,,
169,BRACS_1642,,
170,BRACS_1782,,
171,BRACS_1783,,
172,BRACS_1785,,
173,BRACS_1786,,
174,BRACS_1787,,
175,BRACS_1789,,
176,BRACS_1792,,
177,BRACS_1793,,
178,BRACS_1821,,
179,BRACS_1824,,
180,BRACS_1834,,
181,BRACS_1836,,
182,BRACS_1853,,
183,BRACS_1873,,
184,BRACS_1881,,
185,BRACS_1896,,
186,BRACS_1914,,
187,BRACS_1917,,
188,BRACS_1918,,
189,BRACS_1949,,
190,BRACS_1958,,
191,BRACS_1963,,
192,BRACS_1993,,
193,BRACS_1995,,
194,BRACS_1997,,
195,BRACS_2001,,
196,BRACS_2005,,
197,BRACS_3273,,
198,BRACS_3284,,
199,BRACS_3310,,
200,BRACS_3313,,
201,BRACS_3317,,
202,BRACS_1003661,,
203,BRACS_1003685,,
204,BRACS_1003707,,
205,BRACS_300,,
206,BRACS_1239,,
207,BRACS_1250,,
208,BRACS_1257,,
209,BRACS_1319,,
210,BRACS_1506,,
211,BRACS_1510,,
212,BRACS_1610,,
213,BRACS_1774,,
214,BRACS_1777,,
215,BRACS_1788,,
216,BRACS_1799,,
217,BRACS_1813,,
218,BRACS_1814,,
219,BRACS_1815,,
220,BRACS_1857,,
221,BRACS_1858,,
222,BRACS_1865,,
223,BRACS_1871,,
224,BRACS_1886,,
225,BRACS_1916,,
226,BRACS_1926,,
227,BRACS_1936,,
228,BRACS_1937,,
229,BRACS_1941,,
230,BRACS_1943,,
231,BRACS_1944,,
232,BRACS_1968,,
233,BRACS_1971,,
234,BRACS_1975,,
235,BRACS_2007,,
236,BRACS_3285,,
237,BRACS_1003693,,
238,BRACS_1228,,
239,BRACS_1271,,
240,BRACS_1379,,
241,BRACS_1486,,
242,BRACS_1494,,
243,BRACS_1499,,
244,BRACS_1503,,
245,BRACS_1589,,
246,BRACS_1616,,
247,BRACS_1794,,
248,BRACS_1795,,
249,BRACS_1797,,
250,BRACS_1808,,
251,BRACS_1825,,
252,BRACS_1844,,
253,BRACS_1849,,
254,BRACS_1860,,
255,BRACS_1861,,
256,BRACS_1863,,
257,BRACS_1876,,
258,BRACS_1877,,
259,BRACS_1885,,
260,BRACS_1892,,
261,BRACS_1895,,
262,BRACS_1899,,
263,BRACS_1912,,
264,BRACS_1913,,
265,BRACS_1922,,
266,BRACS_1925,,
267,BRACS_1933,,
268,BRACS_1934,,
269,BRACS_1938,,
270,BRACS_1977,,
271,BRACS_1982,,
272,BRACS_1983,,
273,BRACS_1987,,
274,BRACS_1003694,,
275,BRACS_1003728,,
276,BRACS_735,,
277,BRACS_736,,
278,BRACS_737,,
279,BRACS_755,,
280,BRACS_1238,,
281,BRACS_1247,,
282,BRACS_1283,,
283,BRACS_1366,,
284,BRACS_1369,,
285,BRACS_1473,,
286,BRACS_1474,,
287,BRACS_1489,,
288,BRACS_1490,,
289,BRACS_1491,,
290,BRACS_1492,,
291,BRACS_1497,,
292,BRACS_1512,,
293,BRACS_1514,,
294,BRACS_1515,,
295,BRACS_1597,,
296,BRACS_1602,,
297,BRACS_1607,,
298,BRACS_1653,,
299,BRACS_1771,,
300,BRACS_1811,,
301,BRACS_1816,,
302,BRACS_1835,,
303,BRACS_1864,,
304,BRACS_1867,,
305,BRACS_1872,,
306,BRACS_1874,,
307,BRACS_1878,,
308,BRACS_1883,,
309,BRACS_1888,,
310,BRACS_1903,,
311,BRACS_1920,,
312,BRACS_1921,,
313,BRACS_1923,,
314,BRACS_1927,,
315,BRACS_1928,,
316,BRACS_1929,,
317,BRACS_1930,,
318,BRACS_1931,,
319,BRACS_1935,,
320,BRACS_1945,,
321,BRACS_1950,,
322,BRACS_1970,,
323,BRACS_3302,,
324,BRACS_1003697,,
325,BRACS_280,,
326,BRACS_281,,
327,BRACS_283,,
328,BRACS_286,,
329,BRACS_291,,
330,BRACS_292,,
331,BRACS_295,,
332,BRACS_297,,
333,BRACS_298,,
334,BRACS_310,,
335,BRACS_734,,
336,BRACS_738,,
337,BRACS_739,,
338,BRACS_747,,
339,BRACS_748,,
340,BRACS_750,,
341,BRACS_754,,
342,BRACS_757,,
343,BRACS_773,,
344,BRACS_1232,,
345,BRACS_1233,,
346,BRACS_1235,,
347,BRACS_1263,,
348,BRACS_1265,,
349,BRACS_1272,,
350,BRACS_1277,,
351,BRACS_1284,,
352,BRACS_1288,,
353,BRACS_1292,,
354,BRACS_1293,,
355,BRACS_1356,,
356,BRACS_1357,,
357,BRACS_1358,,
358,BRACS_1360,,
359,BRACS_1361,,
360,BRACS_1362,,
361,BRACS_1368,,
362,BRACS_1374,,
363,BRACS_1392,,
364,BRACS_1393,,
365,BRACS_1394,,
366,BRACS_1395,,
367,BRACS_1406,,
368,BRACS_1407,,
369,BRACS_1413,,
370,BRACS_1414,,
371,BRACS_1478,,
372,BRACS_1487,,
373,BRACS_1516,,
374,BRACS_1578,,
375,BRACS_1590,,
376,BRACS_1635,,
377,BRACS_1636,,
378,BRACS_1637,,
379,BRACS_1638,,
380,BRACS_1643,,
381,BRACS_1646,,
382,BRACS_1647,,
383,BRACS_1648,,
384,BRACS_1649,,
385,BRACS_1650,,
386,BRACS_1652,,
387,BRACS_1654,,
388,BRACS_1798,,
389,BRACS_1810,,
390,BRACS_1812,,
391,BRACS_1817,,
392,BRACS_1823,,
393,BRACS_1826,,
394,BRACS_1827,,
395,BRACS_1828,,
396,BRACS_1829,,
397,BRACS_1830,,
398,BRACS_1831,,
399,BRACS_1875,,
400,BRACS_1908,,
401,BRACS_1910,,
402,BRACS_3289,,
403,BRACS_3290,,
404,BRACS_3291,,
405,BRACS_3294,,
406,BRACS_3301,,
407,BRACS_3305,,
408,BRACS_3308,,
409,BRACS_3314,,
410,BRACS_3315,,
411,BRACS_3316,,
412,BRACS_3319,,
413,BRACS_3320,,
414,BRACS_3321,,
415,BRACS_3323,,
416,BRACS_1003667,,
417,BRACS_1003670,,
418,BRACS_1003673,,
419,BRACS_1003677,,
420,BRACS_1003678,,
421,BRACS_1003684,,
422,BRACS_1003692,,
423,BRACS_1003698,,
424,BRACS_1003709,,
425,BRACS_1003721,,
426,BRACS_1003723,,
427,BRACS_1003727,,
428,BRACS_1003731,,
429,BRACS_1003732,,
