,train,val,test
patient_071_node_1,True,False,False
patient_071_node_2,True,False,False
patient_071_node_3,True,False,False
patient_071_node_4,True,False,False
patient_072_node_3,True,False,False
patient_073_node_0,True,False,False
patient_073_node_2,True,False,False
patient_073_node_4,True,False,False
patient_074_node_0,True,False,False
patient_074_node_1,True,False,False
patient_074_node_2,True,False,False
patient_074_node_3,True,False,False
patient_075_node_0,True,False,False
patient_075_node_1,True,False,False
patient_075_node_2,True,False,False
patient_075_node_3,True,False,False
patient_077_node_0,True,False,False
patient_077_node_1,True,False,False
patient_078_node_1,True,False,False
patient_078_node_2,True,False,False
patient_079_node_0,True,False,False
patient_079_node_1,True,False,False
patient_079_node_2,True,False,False
patient_079_node_4,True,False,False
patient_081_node_0,True,False,False
patient_081_node_3,True,False,False
patient_082_node_0,True,False,False
patient_082_node_1,True,False,False
patient_082_node_2,True,False,False
patient_082_node_3,True,False,False
patient_082_node_4,True,False,False
patient_083_node_0,True,False,False
patient_083_node_1,True,False,False
patient_083_node_3,True,False,False
patient_083_node_4,True,False,False
patient_084_node_0,True,False,False
patient_084_node_4,True,False,False
patient_085_node_1,True,False,False
patient_085_node_3,True,False,False
patient_086_node_2,True,False,False
patient_086_node_3,True,False,False
patient_087_node_2,True,False,False
patient_087_node_3,True,False,False
patient_087_node_4,True,False,False
patient_088_node_2,True,False,False
patient_088_node_3,True,False,False
patient_089_node_1,True,False,False
patient_089_node_2,True,False,False
patient_089_node_4,True,False,False
patient_090_node_0,True,False,False
patient_090_node_1,True,False,False
patient_090_node_2,True,False,False
patient_090_node_3,True,False,False
patient_090_node_4,True,False,False
patient_091_node_0,True,False,False
patient_091_node_1,True,False,False
patient_093_node_0,True,False,False
patient_093_node_1,True,False,False
patient_093_node_2,True,False,False
patient_093_node_3,True,False,False
patient_094_node_3,True,False,False
patient_095_node_1,True,False,False
patient_095_node_3,True,False,False
patient_095_node_4,True,False,False
patient_097_node_2,True,False,False
patient_098_node_0,True,False,False
patient_098_node_1,True,False,False
patient_098_node_2,True,False,False
patient_098_node_3,True,False,False
patient_098_node_4,True,False,False
patient_099_node_0,True,False,False
patient_099_node_1,True,False,False
patient_099_node_2,True,False,False
patient_099_node_3,True,False,False
patient_013_node_2,True,False,False
patient_013_node_3,True,False,False
patient_015_node_1,True,False,False
patient_015_node_2,True,False,False
patient_017_node_2,True,False,False
patient_017_node_3,True,False,False
patient_019_node_0,True,False,False
patient_019_node_1,True,False,False
patient_019_node_2,True,False,False
patient_021_node_0,True,False,False
patient_021_node_1,True,False,False
patient_022_node_4,True,False,False
patient_026_node_2,True,False,False
patient_026_node_4,True,False,False
patient_028_node_2,True,False,False
patient_029_node_1,True,False,False
patient_029_node_3,True,False,False
patient_033_node_1,True,False,False
patient_034_node_3,True,False,False
patient_042_node_3,True,False,False
patient_044_node_3,True,False,False
patient_044_node_4,True,False,False
patient_045_node_0,True,False,False
patient_045_node_3,True,False,False
patient_045_node_4,True,False,False
patient_047_node_2,True,False,False
patient_051_node_1,True,False,False
patient_051_node_2,True,False,False
patient_051_node_4,True,False,False
patient_052_node_1,True,False,False
patient_052_node_2,True,False,False
patient_052_node_3,True,False,False
patient_062_node_2,True,False,False
patient_062_node_3,True,False,False
patient_063_node_2,True,False,False
patient_063_node_3,True,False,False
patient_063_node_4,True,False,False
patient_065_node_0,True,False,False
patient_065_node_4,True,False,False
patient_066_node_3,True,False,False
patient_069_node_0,True,False,False
patient_069_node_1,True,False,False
patient_070_node_3,True,False,False
patient_072_node_2,True,False,False
patient_073_node_1,True,False,False
patient_075_node_4,True,False,False
patient_077_node_2,True,False,False
patient_077_node_4,True,False,False
patient_084_node_2,True,False,False
patient_084_node_3,True,False,False
patient_091_node_2,True,False,False
patient_091_node_4,True,False,False
patient_092_node_3,True,False,False
patient_092_node_4,True,False,False
patient_093_node_4,True,False,False
patient_094_node_0,True,False,False
patient_094_node_1,True,False,False
patient_094_node_2,True,False,False
patient_094_node_4,True,False,False
patient_095_node_0,True,False,False
patient_096_node_0,True,False,False
patient_096_node_2,True,False,False
patient_096_node_3,True,False,False
patient_096_node_4,True,False,False
patient_097_node_0,True,False,False
patient_097_node_1,True,False,False
patient_097_node_3,True,False,False
patient_097_node_4,True,False,False
patient_099_node_4,True,False,False
patient_007_node_4,True,False,False
patient_008_node_0,True,False,False
patient_009_node_1,True,False,False
patient_010_node_0,True,False,False
patient_011_node_0,True,False,False
patient_013_node_4,True,False,False
patient_018_node_1,True,False,False
patient_018_node_2,True,False,False
patient_020_node_2,True,False,False
patient_021_node_3,True,False,False
patient_021_node_4,True,False,False
patient_022_node_0,True,False,False
patient_022_node_1,True,False,False
patient_026_node_1,True,False,False
patient_026_node_3,True,False,False
patient_027_node_0,True,False,False
patient_027_node_2,True,False,False
patient_027_node_4,True,False,False
patient_028_node_0,True,False,False
patient_028_node_3,True,False,False
patient_029_node_0,True,False,False
patient_030_node_4,True,False,False
patient_032_node_1,True,False,False
patient_033_node_2,True,False,False
patient_038_node_0,True,False,False
patient_039_node_1,True,False,False
patient_045_node_1,True,False,False
patient_046_node_3,True,False,False
patient_046_node_4,True,False,False
patient_048_node_0,True,False,False
patient_049_node_1,True,False,False
patient_049_node_2,True,False,False
patient_050_node_4,True,False,False
patient_061_node_4,True,False,False
patient_062_node_0,True,False,False
patient_062_node_1,True,False,False
patient_066_node_2,True,False,False
patient_067_node_4,True,False,False
patient_069_node_3,True,False,False
patient_072_node_4,True,False,False
patient_073_node_3,True,False,False
patient_076_node_2,True,False,False
patient_080_node_4,True,False,False
patient_081_node_1,True,False,False
patient_081_node_2,True,False,False
patient_088_node_1,True,False,False
patient_089_node_3,True,False,False
patient_004_node_4,True,False,False
patient_006_node_2,True,False,False
patient_006_node_4,True,False,False
patient_009_node_0,True,False,False
patient_014_node_3,True,False,False
patient_015_node_4,True,False,False
patient_017_node_1,True,False,False
patient_018_node_4,True,False,False
patient_024_node_1,True,False,False
patient_026_node_0,True,False,False
patient_037_node_1,True,False,False
patient_038_node_4,True,False,False
patient_040_node_2,True,False,False
patient_041_node_0,True,False,False
patient_060_node_3,True,False,False
patient_064_node_0,True,False,False
patient_064_node_3,True,False,False
patient_067_node_3,True,False,False
patient_068_node_1,True,False,False
patient_068_node_4,True,False,False
patient_076_node_4,True,False,False
patient_080_node_0,True,False,False
patient_080_node_1,True,False,False
patient_081_node_4,True,False,False
patient_086_node_0,True,False,False
patient_086_node_4,True,False,False
patient_087_node_0,True,False,False
patient_087_node_1,True,False,False
patient_039_node_4,False,True,False
patient_008_node_3,False,True,False
patient_004_node_0,False,True,False
patient_054_node_2,False,True,False
patient_041_node_2,False,True,False
patient_068_node_3,False,True,False
patient_078_node_3,False,True,False
patient_055_node_1,False,True,False
patient_043_node_3,False,True,False
patient_096_node_1,False,True,False
patient_065_node_1,False,True,False
patient_064_node_1,False,True,False
patient_023_node_2,False,True,False
patient_000_node_4,False,True,False
patient_095_node_2,False,True,False
patient_040_node_3,False,True,False
patient_037_node_0,False,True,False
patient_058_node_4,False,True,False
patient_003_node_2,False,True,False
patient_028_node_4,False,True,False
patient_035_node_3,False,True,False
patient_078_node_0,False,True,False
patient_011_node_4,False,True,False
patient_063_node_1,False,True,False
patient_089_node_0,False,True,False
patient_086_node_1,False,True,False
patient_067_node_0,False,True,False
patient_006_node_1,False,True,False
patient_042_node_2,False,True,False
patient_012_node_1,False,True,False
patient_032_node_4,False,True,False
patient_079_node_3,False,True,False
patient_092_node_1,False,True,False
patient_018_node_3,False,True,False
patient_063_node_0,False,True,False
patient_039_node_0,False,True,False
patient_016_node_0,False,True,False
patient_019_node_3,False,True,False
patient_020_node_4,False,True,False
patient_014_node_2,False,True,False
patient_014_node_4,False,True,False
patient_020_node_1,False,True,False
patient_048_node_1,False,True,False
patient_028_node_1,False,True,False
patient_076_node_3,False,True,False
patient_038_node_2,False,True,False
patient_074_node_4,False,True,False
patient_029_node_2,False,True,False
patient_016_node_1,False,True,False
patient_005_node_3,False,True,False
patient_072_node_0,False,True,False
patient_001_node_3,False,False,True
patient_085_node_0,False,False,True
patient_044_node_2,False,False,True
patient_023_node_3,False,False,True
patient_015_node_3,False,False,True
patient_023_node_1,False,False,True
patient_057_node_2,False,False,True
patient_029_node_4,False,False,True
patient_077_node_3,False,False,True
patient_092_node_2,False,False,True
patient_088_node_0,False,False,True
patient_003_node_3,False,False,True
patient_002_node_3,False,False,True
patient_003_node_1,False,False,True
patient_012_node_3,False,False,True
patient_031_node_2,False,False,True
patient_047_node_3,False,False,True
patient_011_node_3,False,False,True
patient_013_node_1,False,False,True
patient_006_node_0,False,False,True
patient_060_node_4,False,False,True
patient_083_node_2,False,False,True
patient_049_node_0,False,False,True
patient_061_node_1,False,False,True
patient_076_node_0,False,False,True
patient_001_node_1,False,False,True
patient_003_node_4,False,False,True
patient_078_node_4,False,False,True
patient_056_node_3,False,False,True
patient_085_node_2,False,False,True
patient_085_node_4,False,False,True
patient_084_node_1,False,False,True
patient_012_node_0,False,False,True
patient_091_node_3,False,False,True
patient_052_node_0,False,False,True
patient_076_node_1,False,False,True
patient_080_node_2,False,False,True
patient_072_node_1,False,False,True
patient_051_node_0,False,False,True
patient_080_node_3,False,False,True
patient_092_node_0,False,False,True
patient_060_node_0,False,False,True
patient_033_node_3,False,False,True
patient_036_node_3,False,False,True
patient_017_node_4,False,False,True
patient_069_node_2,False,False,True
patient_010_node_4,False,False,True
patient_005_node_4,False,False,True
patient_024_node_2,False,False,True
patient_088_node_4,False,False,True
patient_024_node_4,False,False,True
