,train,val,test
42,patient_013_node_1,patient_020_node_2,patient_039_node_1
43,patient_014_node_0,patient_018_node_2,patient_013_node_4
44,patient_014_node_1,patient_036_node_3,patient_046_node_4
45,patient_015_node_0,patient_026_node_3,patient_027_node_4
46,patient_015_node_3,patient_022_node_0,patient_076_node_3
47,patient_016_node_3,patient_060_node_3,patient_024_node_1
48,patient_016_node_4,patient_006_node_4,patient_006_node_2
49,patient_017_node_0,patient_080_node_1,patient_067_node_3
50,patient_019_node_4,patient_040_node_2,patient_087_node_0
51,patient_020_node_0,,
52,patient_020_node_3,,
53,patient_021_node_2,,
54,patient_022_node_2,,
55,patient_022_node_3,,
56,patient_023_node_1,,
57,patient_023_node_2,,
58,patient_023_node_3,,
59,patient_024_node_0,,
60,patient_025_node_0,,
61,patient_025_node_1,,
62,patient_025_node_2,,
63,patient_027_node_1,,
64,patient_027_node_3,,
65,patient_028_node_4,,
66,patient_029_node_4,,
67,patient_030_node_1,,
68,patient_030_node_2,,
69,patient_031_node_0,,
70,patient_031_node_2,,
71,patient_032_node_0,,
72,patient_032_node_3,,
73,patient_032_node_4,,
74,patient_033_node_0,,
75,patient_033_node_4,,
76,patient_034_node_0,,
77,patient_034_node_1,,
78,patient_034_node_2,,
79,patient_035_node_0,,
80,patient_035_node_1,,
81,patient_035_node_2,,
82,patient_035_node_3,,
83,patient_035_node_4,,
84,patient_036_node_0,,
85,patient_036_node_2,,
86,patient_036_node_4,,
87,patient_037_node_0,,
88,patient_037_node_2,,
89,patient_037_node_3,,
90,patient_037_node_4,,
91,patient_038_node_1,,
92,patient_038_node_3,,
93,patient_039_node_2,,
94,patient_039_node_3,,
95,patient_039_node_4,,
96,patient_040_node_0,,
97,patient_040_node_3,,
98,patient_040_node_4,,
99,patient_041_node_1,,
100,patient_041_node_2,,
101,patient_041_node_3,,
102,patient_041_node_4,,
103,patient_042_node_0,,
104,patient_042_node_4,,
105,patient_043_node_2,,
106,patient_043_node_3,,
107,patient_044_node_0,,
108,patient_044_node_1,,
109,patient_044_node_2,,
110,patient_046_node_0,,
111,patient_046_node_1,,
112,patient_046_node_2,,
113,patient_047_node_0,,
114,patient_047_node_3,,
115,patient_047_node_4,,
116,patient_048_node_2,,
117,patient_048_node_3,,
118,patient_049_node_0,,
119,patient_049_node_3,,
120,patient_049_node_4,,
121,patient_050_node_0,,
122,patient_050_node_1,,
123,patient_050_node_2,,
124,patient_050_node_3,,
125,patient_051_node_3,,
126,patient_052_node_4,,
127,patient_053_node_0,,
128,patient_053_node_1,,
129,patient_053_node_3,,
130,patient_053_node_4,,
131,patient_054_node_0,,
132,patient_054_node_1,,
133,patient_054_node_3,,
134,patient_054_node_4,,
135,patient_055_node_0,,
136,patient_055_node_1,,
137,patient_055_node_2,,
138,patient_055_node_3,,
139,patient_055_node_4,,
140,patient_056_node_1,,
141,patient_056_node_2,,
142,patient_056_node_3,,
143,patient_057_node_0,,
144,patient_057_node_1,,
145,patient_057_node_2,,
146,patient_058_node_0,,
147,patient_058_node_1,,
148,patient_058_node_3,,
149,patient_058_node_4,,
150,patient_059_node_0,,
151,patient_059_node_1,,
152,patient_059_node_2,,
153,patient_059_node_3,,
154,patient_059_node_4,,
155,patient_060_node_2,,
156,patient_060_node_4,,
157,patient_061_node_1,,
158,patient_061_node_2,,
159,patient_061_node_3,,
160,patient_062_node_4,,
161,patient_063_node_1,,
162,patient_064_node_1,,
163,patient_064_node_2,,
164,patient_064_node_4,,
165,patient_065_node_2,,
166,patient_066_node_0,,
167,patient_066_node_1,,
168,patient_066_node_4,,
169,patient_067_node_0,,
170,patient_067_node_1,,
171,patient_068_node_3,,
172,patient_069_node_4,,
173,patient_070_node_0,,
174,patient_070_node_1,,
175,patient_070_node_4,,
176,patient_071_node_0,,
177,patient_071_node_1,,
178,patient_071_node_2,,
179,patient_071_node_3,,
180,patient_071_node_4,,
181,patient_072_node_3,,
182,patient_073_node_0,,
183,patient_074_node_0,,
184,patient_074_node_1,,
185,patient_074_node_2,,
186,patient_074_node_3,,
187,patient_075_node_0,,
188,patient_075_node_1,,
189,patient_075_node_2,,
190,patient_076_node_0,,
191,patient_077_node_0,,
192,patient_078_node_0,,
193,patient_078_node_1,,
194,patient_078_node_2,,
195,patient_078_node_3,,
196,patient_078_node_4,,
197,patient_079_node_0,,
198,patient_079_node_2,,
199,patient_079_node_3,,
200,patient_079_node_4,,
201,patient_081_node_0,,
202,patient_081_node_3,,
203,patient_082_node_0,,
204,patient_082_node_1,,
205,patient_082_node_2,,
206,patient_082_node_3,,
207,patient_082_node_4,,
208,patient_083_node_0,,
209,patient_083_node_3,,
210,patient_083_node_4,,
211,patient_084_node_0,,
212,patient_084_node_1,,
213,patient_084_node_4,,
214,patient_085_node_1,,
215,patient_085_node_2,,
216,patient_085_node_3,,
217,patient_085_node_4,,
218,patient_086_node_1,,
219,patient_086_node_2,,
220,patient_086_node_3,,
221,patient_087_node_3,,
222,patient_087_node_4,,
223,patient_088_node_0,,
224,patient_088_node_3,,
225,patient_089_node_0,,
226,patient_089_node_1,,
227,patient_089_node_2,,
228,patient_089_node_4,,
229,patient_090_node_0,,
230,patient_090_node_2,,
231,patient_090_node_4,,
232,patient_091_node_0,,
233,patient_091_node_1,,
234,patient_092_node_2,,
235,patient_093_node_0,,
236,patient_093_node_1,,
237,patient_093_node_2,,
238,patient_093_node_3,,
239,patient_094_node_3,,
240,patient_095_node_1,,
241,patient_095_node_2,,
242,patient_095_node_3,,
243,patient_095_node_4,,
244,patient_096_node_1,,
245,patient_097_node_2,,
246,patient_098_node_0,,
247,patient_098_node_2,,
248,patient_098_node_3,,
249,patient_098_node_4,,
250,patient_099_node_0,,
251,patient_099_node_1,,
252,patient_099_node_2,,
253,patient_099_node_3,,
254,patient_012_node_0,,
255,patient_013_node_2,,
256,patient_013_node_3,,
257,patient_014_node_2,,
258,patient_014_node_4,,
259,patient_015_node_1,,
260,patient_015_node_2,,
261,patient_016_node_0,,
262,patient_017_node_2,,
263,patient_017_node_3,,
264,patient_018_node_3,,
265,patient_019_node_0,,
266,patient_019_node_1,,
267,patient_019_node_2,,
268,patient_019_node_3,,
269,patient_021_node_0,,
270,patient_021_node_1,,
271,patient_022_node_4,,
272,patient_026_node_4,,
273,patient_028_node_2,,
274,patient_029_node_1,,
275,patient_029_node_3,,
276,patient_033_node_1,,
277,patient_034_node_3,,
278,patient_042_node_3,,
279,patient_044_node_3,,
280,patient_044_node_4,,
281,patient_045_node_3,,
282,patient_045_node_4,,
283,patient_047_node_2,,
284,patient_051_node_0,,
285,patient_051_node_1,,
286,patient_051_node_2,,
287,patient_052_node_0,,
288,patient_052_node_1,,
289,patient_052_node_2,,
290,patient_052_node_3,,
291,patient_062_node_2,,
292,patient_062_node_3,,
293,patient_063_node_2,,
294,patient_063_node_4,,
295,patient_065_node_4,,
296,patient_066_node_3,,
297,patient_069_node_0,,
298,patient_069_node_1,,
299,patient_072_node_1,,
300,patient_073_node_1,,
301,patient_075_node_4,,
302,patient_076_node_1,,
303,patient_077_node_2,,
304,patient_077_node_4,,
305,patient_080_node_2,,
306,patient_080_node_3,,
307,patient_084_node_2,,
308,patient_084_node_3,,
309,patient_091_node_2,,
310,patient_091_node_3,,
311,patient_091_node_4,,
312,patient_092_node_0,,
313,patient_092_node_4,,
314,patient_094_node_0,,
315,patient_094_node_1,,
316,patient_094_node_4,,
317,patient_096_node_0,,
318,patient_096_node_2,,
319,patient_096_node_4,,
320,patient_097_node_0,,
321,patient_097_node_3,,
322,patient_097_node_4,,
323,patient_007_node_4,,
324,patient_008_node_0,,
325,patient_009_node_1,,
326,patient_010_node_0,,
327,patient_010_node_4,,
328,patient_011_node_0,,
329,patient_017_node_4,,
330,patient_020_node_1,,
331,patient_021_node_3,,
332,patient_021_node_4,,
333,patient_022_node_1,,
334,patient_026_node_1,,
335,patient_027_node_0,,
336,patient_027_node_2,,
337,patient_028_node_0,,
338,patient_028_node_1,,
339,patient_028_node_3,,
340,patient_029_node_0,,
341,patient_030_node_4,,
342,patient_032_node_1,,
343,patient_033_node_2,,
344,patient_033_node_3,,
345,patient_038_node_0,,
346,patient_038_node_2,,
347,patient_045_node_1,,
348,patient_046_node_3,,
349,patient_048_node_0,,
350,patient_048_node_1,,
351,patient_049_node_1,,
352,patient_049_node_2,,
353,patient_050_node_4,,
354,patient_060_node_0,,
355,patient_061_node_4,,
356,patient_062_node_0,,
357,patient_062_node_1,,
358,patient_066_node_2,,
359,patient_067_node_4,,
360,patient_069_node_2,,
361,patient_069_node_3,,
362,patient_072_node_4,,
363,patient_073_node_3,,
364,patient_074_node_4,,
365,patient_076_node_2,,
366,patient_080_node_4,,
367,patient_081_node_1,,
368,patient_081_node_2,,
369,patient_088_node_1,,
370,patient_004_node_4,,
371,patient_005_node_3,,
372,patient_005_node_4,,
373,patient_009_node_0,,
374,patient_014_node_3,,
375,patient_015_node_4,,
376,patient_016_node_1,,
377,patient_017_node_1,,
378,patient_018_node_4,,
379,patient_024_node_2,,
380,patient_024_node_4,,
381,patient_026_node_0,,
382,patient_029_node_2,,
383,patient_037_node_1,,
384,patient_038_node_4,,
385,patient_041_node_0,,
386,patient_064_node_0,,
387,patient_064_node_3,,
388,patient_068_node_1,,
389,patient_068_node_4,,
390,patient_072_node_0,,
391,patient_076_node_4,,
392,patient_080_node_0,,
393,patient_081_node_4,,
394,patient_086_node_0,,
395,patient_086_node_4,,
396,patient_087_node_1,,
397,patient_088_node_4,,
